Fasciaeta,ID Film,Voto Massimo,Voto Minimo
25-34,3727,5,1
25-34,3728,5,2
25-34,3729,5,1
25-34,3730,5,2
25-34,3731,4,1
25-34,3732,5,1
25-34,3733,5,2
25-34,3734,5,1
25-34,3735,5,2
25-34,3736,5,3
25-34,3737,5,3
25-34,3738,4,1
25-34,3739,5,2
25-34,3740,5,1
25-34,3741,5,1
25-34,3742,5,1
25-34,3743,5,1
25-34,3744,5,1
25-34,3745,5,1
25-34,3746,5,1
25-34,3747,5,1
25-34,3749,4,1
25-34,3751,5,1
25-34,3752,5,1
25-34,3753,5,1
25-34,3754,5,1
25-34,3755,5,1
25-34,3756,4,4
25-34,3757,4,1
25-34,3758,5,1
25-34,3759,5,3
25-34,3760,5,2
25-34,3761,4,1
25-34,3763,5,1
25-34,3764,5,1
25-34,3765,5,2
25-34,3766,4,1
25-34,3767,5,1
25-34,3768,5,1
25-34,3769,5,2
25-34,3770,5,2
25-34,3771,5,1
25-34,3773,4,1
25-34,3774,3,1
25-34,3775,3,3
25-34,3776,5,3
25-34,3777,5,2
25-34,3780,5,1
25-34,3781,4,1
25-34,3782,4,1
25-34,3783,5,2
25-34,3784,5,1
25-34,3785,5,1
25-34,3786,5,1
25-34,3787,5,1
25-34,3788,5,1
25-34,3789,5,1
25-34,3790,4,1
25-34,3791,5,1
25-34,3792,5,2
25-34,3793,5,1
25-34,3794,5,1
25-34,3795,5,1
25-34,3796,4,2
25-34,3797,4,3
25-34,3798,5,1
25-34,3799,4,1
25-34,3800,1,1
25-34,3801,5,1
25-34,3802,4,1
25-34,3803,3,3
25-34,3804,5,1
25-34,3805,4,1
25-34,3806,5,2
25-34,3807,5,1
25-34,3808,4,1
25-34,3809,5,1
25-34,3810,5,1
25-34,3811,5,2
25-34,3812,5,1
25-34,3813,5,2
25-34,3814,5,2
25-34,3816,5,1
25-34,3817,3,3
25-34,3818,1,1
25-34,3819,5,1
25-34,3820,5,1
25-34,3821,5,1
25-34,3822,5,1
25-34,3823,4,1
25-34,3824,5,1
25-34,3825,5,1
25-34,3826,5,1
25-34,3827,5,1
25-34,3830,4,1
25-34,3831,5,2
25-34,3832,5,3
25-34,3833,5,3
25-34,3834,5,1
25-34,3835,5,1
25-34,3836,5,2
25-34,3837,4,1
25-34,3838,3,1
25-34,3839,5,1
25-34,3840,4,1
25-34,3841,5,1
25-34,3843,3,1
25-34,3844,5,1
25-34,3845,5,4
25-34,3846,5,1
25-34,3847,5,1
25-34,3848,4,2
25-34,3849,5,3
25-34,3850,4,3
25-34,3851,5,1
25-34,3852,5,1
25-34,3854,4,4
25-34,3855,5,1
25-34,3857,4,1
25-34,3858,5,1
25-34,3859,5,1
25-34,3860,4,1
25-34,3861,5,1
25-34,3862,1,1
25-34,3863,5,1
25-34,3864,5,1
25-34,3865,4,1
25-34,3867,4,4
25-34,3868,5,1
25-34,3869,5,1
25-34,3870,5,2
25-34,3871,5,1
25-34,3872,5,1
25-34,3873,5,1
25-34,3874,5,1
25-34,3875,4,4
25-34,3876,3,3
25-34,3877,4,1
25-34,3878,4,2
25-34,3879,5,1
25-34,3880,5,1
25-34,3882,5,1
25-34,3883,5,2
25-34,3884,3,1
25-34,3885,4,3
25-34,3886,4,1
25-34,3887,4,4
25-34,3889,5,1
25-34,3892,3,1
25-34,3893,5,1
25-34,3894,4,1
25-34,3895,4,1
25-34,3896,5,1
25-34,3897,5,1
25-34,3898,4,1
25-34,3900,4,1
25-34,3901,5,1
25-34,3902,4,1
25-34,3903,5,1
25-34,3905,5,3
25-34,3906,5,2
25-34,3908,4,1
25-34,3909,4,1
25-34,3910,5,1
25-34,3911,5,1
25-34,3912,3,1
25-34,3913,5,1
25-34,3914,5,1
25-34,3915,5,1
25-34,3916,5,1
25-34,3917,5,1
25-34,3918,5,1
25-34,3919,4,1
25-34,3920,5,1
25-34,3921,4,2
25-34,3922,4,1
25-34,3923,4,1
25-34,3924,4,2
25-34,3925,5,1
25-34,3926,5,2
25-34,3927,5,2
25-34,3928,5,1
25-34,3929,5,1
25-34,3930,5,1
25-34,3931,4,1
25-34,3932,5,2
25-34,3933,3,1
25-34,3934,4,1
25-34,3935,4,2
25-34,3936,5,1
25-34,3937,5,1
25-34,3938,3,1
25-34,3939,5,1
25-34,3940,2,1
25-34,3941,3,1
25-34,3942,2,1
25-34,3943,4,1
25-34,3944,2,1
25-34,3945,4,1
25-34,3946,5,1
25-34,3947,5,1
25-34,3948,5,1
25-34,3949,5,1
25-34,3950,5,1
25-34,3951,5,3
25-34,3952,5,2
34-44,1,5,1
34-44,2,5,1
34-44,3,5,1
34-44,4,5,1
34-44,5,5,1
34-44,6,5,1
34-44,7,5,1
34-44,8,4,2
34-44,9,4,1
34-44,10,5,1
34-44,11,5,1
34-44,12,5,1
34-44,13,5,1
34-44,14,5,2
34-44,15,4,1
34-44,16,5,1
34-44,17,5,1
34-44,18,5,1
34-44,19,5,1
34-44,20,4,1
34-44,21,5,1
34-44,22,5,1
34-44,23,4,1
34-44,24,5,1
34-44,25,5,1
34-44,26,5,2
34-44,27,4,1
34-44,28,5,3
34-44,29,5,2
34-44,30,5,2
34-44,31,5,1
34-44,32,5,1
34-44,33,2,2
34-44,34,5,1
34-44,35,5,2
34-44,36,5,2
34-44,37,5,4
34-44,38,5,2
34-44,39,5,1
34-44,40,4,4
34-44,41,5,1
34-44,42,5,1
34-44,43,5,2
34-44,44,5,1
34-44,45,5,1
34-44,46,5,1
34-44,47,5,1
34-44,48,5,1
34-44,49,5,3
34-44,50,5,1
34-44,52,5,1
34-44,53,5,5
34-44,54,5,1
34-44,55,4,1
34-44,56,2,2
34-44,57,5,2
34-44,58,5,1
34-44,59,5,2
34-44,60,5,1
34-44,61,4,2
34-44,62,5,1
34-44,63,5,1
34-44,64,3,1
34-44,65,5,1
34-44,66,3,1
34-44,68,5,1
34-44,69,5,2
34-44,70,5,1
34-44,71,4,1
34-44,72,5,1
34-44,73,5,1
34-44,74,5,1
34-44,75,2,2
34-44,76,4,1
34-44,77,5,2
34-44,78,4,1
34-44,79,5,1
34-44,80,5,3
34-44,81,5,1
34-44,82,5,2
34-44,83,5,3
34-44,85,5,1
34-44,86,5,1
34-44,87,5,1
34-44,88,5,1
34-44,89,5,1
34-44,92,4,1
34-44,93,4,1
34-44,94,5,2
34-44,95,5,1
34-44,96,4,3
34-44,97,5,2
34-44,99,5,1
34-44,100,5,1
34-44,101,5,2
34-44,102,3,1
34-44,103,5,2
34-44,104,5,1
34-44,105,5,1
34-44,106,5,2
34-44,107,5,1
34-44,108,1,1
34-44,110,5,1
34-44,111,5,1
34-44,112,5,1
34-44,113,3,1
34-44,114,4,3
34-44,116,5,4
34-44,117,5,2
34-44,118,4,1
34-44,119,4,2
34-44,120,3,3
34-44,121,5,3
34-44,122,5,1
34-44,123,5,1
34-44,124,5,4
34-44,125,5,1
34-44,126,5,1
34-44,128,5,4
34-44,129,4,4
34-44,131,3,3
34-44,132,4,1
34-44,134,4,4
34-44,135,5,1
34-44,137,3,3
34-44,138,1,1
34-44,140,5,1
34-44,141,5,1
34-44,144,5,1
34-44,145,5,1
34-44,146,5,1
34-44,147,5,1
34-44,148,5,2
34-44,149,5,4
34-44,150,5,1
34-44,151,5,1
34-44,152,5,1
34-44,153,5,1
34-44,154,5,2
34-44,155,5,2
34-44,156,5,2
34-44,157,5,1
34-44,158,5,1
34-44,159,5,1
34-44,160,5,1
34-44,161,5,1
34-44,162,5,2
34-44,163,5,1
34-44,164,5,1
34-44,165,5,1
34-44,166,4,1
34-44,167,5,3
34-44,168,5,1
34-44,169,5,1
34-44,170,5,1
34-44,171,5,1
34-44,172,5,1
34-44,173,4,1
34-44,174,5,1
34-44,175,5,1
34-44,176,5,2
34-44,177,5,1
34-44,178,3,2
34-44,179,3,1
34-44,180,5,1
34-44,181,4,1
34-44,182,4,2
34-44,183,5,3
34-44,184,4,1
34-44,185,5,1
34-44,186,5,1
34-44,187,5,1
34-44,188,5,1
34-44,189,5,2
34-44,190,5,2
34-44,191,4,1
34-44,192,4,4
34-44,193,5,1
34-44,194,5,1
34-44,195,4,1
34-44,196,5,1
34-44,197,4,3
34-44,198,5,1
34-44,199,5,1
34-44,200,3,1
34-44,201,4,1
34-44,202,4,2
34-44,203,5,1
34-44,204,4,1
34-44,205,5,2
34-44,206,5,2
34-44,207,5,1
34-44,208,5,1
34-44,209,4,2
34-44,210,4,2
34-44,211,4,2
34-44,212,2,1
34-44,213,5,1
34-44,214,4,4
34-44,215,5,1
34-44,216,5,1
34-44,217,4,1
34-44,218,5,1
34-44,219,4,1
34-44,220,4,1
34-44,222,5,2
34-44,223,5,1
34-44,224,5,1
34-44,225,5,1
34-44,227,4,1
34-44,228,4,2
34-44,229,5,1
34-44,230,5,1
34-44,231,5,1
34-44,232,5,2
34-44,233,5,1
34-44,234,5,1
34-44,235,5,1
34-44,236,5,1
34-44,237,5,1
34-44,238,2,1
34-44,239,5,1
34-44,240,3,1
34-44,241,5,3
34-44,242,4,1
34-44,243,3,3
34-44,244,1,1
34-44,245,2,2
34-44,246,5,2
34-44,247,5,1
34-44,248,4,1
34-44,249,5,2
34-44,250,5,2
34-44,251,4,2
34-44,252,5,1
34-44,253,5,1
34-44,254,4,2
34-44,255,5,1
34-44,256,4,1
34-44,257,5,1
34-44,258,4,1
34-44,259,5,1
34-44,260,5,1
34-44,261,5,1
34-44,262,5,1
34-44,263,5,4
34-44,265,5,1
34-44,266,5,1
34-44,267,5,1
34-44,268,4,2
34-44,269,5,3
34-44,270,5,1
34-44,271,4,1
34-44,272,5,1
34-44,273,5,1
34-44,274,3,1
34-44,275,4,1
34-44,276,4,1
34-44,277,5,1
34-44,278,3,2
34-44,279,5,3
34-44,280,5,2
34-44,281,5,2
34-44,282,5,1
34-44,283,4,2
34-44,287,2,1
34-44,288,5,1
34-44,289,5,2
34-44,290,5,2
34-44,291,4,1
34-44,292,5,1
34-44,293,5,1
34-44,294,4,1
34-44,295,4,1
34-44,296,5,1
34-44,297,5,1
34-44,298,4,4
34-44,299,5,2
34-44,300,5,2
34-44,301,5,1
34-44,302,5,2
34-44,303,5,1
34-44,304,5,1
34-44,305,5,1
34-44,306,5,1
34-44,307,5,1
34-44,308,5,1
34-44,309,5,2
34-44,310,4,4
34-44,312,4,1
34-44,313,5,1
34-44,314,5,2
34-44,315,5,1
34-44,316,5,1
34-44,317,5,1
34-44,318,5,1
34-44,319,5,1
34-44,320,5,1
34-44,321,4,3
34-44,322,5,2
34-44,324,4,2
34-44,325,4,1
34-44,326,5,3
34-44,327,4,1
34-44,328,5,1
34-44,329,5,1
34-44,330,4,1
34-44,331,5,3
34-44,332,5,1
34-44,333,5,1
34-44,334,5,3
34-44,335,4,3
34-44,336,5,1
34-44,337,5,1
34-44,338,5,1
34-44,339,5,1
34-44,340,5,2
34-44,341,4,2
34-44,342,5,1
34-44,343,4,1
34-44,344,5,1
34-44,345,5,1
34-44,346,5,1
34-44,347,4,1
34-44,348,5,1
34-44,349,5,1
34-44,350,5,1
34-44,351,5,1
34-44,352,5,1
34-44,353,5,1
34-44,354,5,2
34-44,355,5,1
34-44,356,5,1
34-44,357,5,1
34-44,358,5,1
34-44,359,5,2
34-44,360,5,1
34-44,361,5,1
34-44,362,5,1
34-44,363,5,4
34-44,364,5,1
34-44,365,5,2
34-44,366,5,1
34-44,367,5,1
34-44,368,5,1
34-44,369,5,3
34-44,370,5,1
34-44,371,5,1
34-44,372,5,1
34-44,373,5,1
34-44,374,5,1
34-44,375,4,3
34-44,376,5,1
34-44,377,5,1
34-44,378,5,1
34-44,379,5,1
34-44,380,5,1
34-44,381,5,1
34-44,382,5,1
34-44,383,5,1
34-44,384,4,1
34-44,385,5,3
34-44,386,4,2
34-44,387,4,1
34-44,388,5,2
34-44,389,4,3
34-44,390,5,3
34-44,391,5,2
34-44,392,4,3
34-44,393,4,1
34-44,394,5,3
34-44,397,3,3
34-44,402,3,3
34-44,405,4,1
34-44,407,5,1
34-44,408,5,1
34-44,409,4,1
34-44,410,5,1
34-44,411,5,3
34-44,412,5,2
34-44,413,5,1
34-44,414,4,1
34-44,415,4,1
34-44,416,5,1
34-44,417,5,1
34-44,418,4,2
34-44,419,5,1
34-44,420,5,1
34-44,421,5,2
34-44,422,4,2
34-44,423,5,1
34-44,424,5,1
34-44,425,5,2
34-44,426,5,1
34-44,427,5,1
34-44,428,5,2
34-44,429,5,1
34-44,430,3,2
34-44,431,5,2
34-44,432,5,1
34-44,433,5,1
34-44,434,5,1
34-44,435,5,1
34-44,436,4,1
34-44,437,4,1
34-44,438,5,1
34-44,440,5,1
34-44,441,5,1
34-44,442,5,1
34-44,443,5,2
34-44,444,4,1
34-44,445,5,1
34-44,446,5,2
34-44,447,3,1
34-44,448,5,1
34-44,449,5,1
34-44,450,5,1
34-44,451,4,2
34-44,452,3,3
34-44,453,4,2
34-44,454,5,1
34-44,455,5,1
34-44,456,5,3
34-44,457,5,1
34-44,458,5,1
34-44,459,5,1
34-44,460,5,1
34-44,461,5,1
34-44,462,3,2
34-44,463,5,2
34-44,464,5,1
34-44,465,5,2
34-44,466,5,1
34-44,467,5,2
34-44,468,5,1
34-44,469,5,1
34-44,470,4,1
34-44,471,5,1
34-44,472,5,1
34-44,473,5,1
34-44,474,5,1
34-44,475,5,2
34-44,476,4,2
34-44,477,5,1
34-44,478,4,1
34-44,479,4,1
34-44,480,5,1
34-44,481,5,1
34-44,482,5,1
34-44,483,5,2
34-44,484,4,2
34-44,485,5,1
34-44,486,5,1
34-44,487,4,1
34-44,488,4,3
34-44,489,4,1
34-44,490,5,1
34-44,491,5,1
34-44,492,5,2
34-44,493,5,1
34-44,494,5,1
34-44,495,4,2
34-44,496,5,1
34-44,497,5,1
34-44,498,4,1
34-44,499,4,2
34-44,500,5,1
34-44,501,5,1
34-44,502,3,1
34-44,504,5,1
34-44,505,4,2
34-44,506,5,1
34-44,507,5,1
34-44,508,5,1
34-44,509,5,1
34-44,510,3,1
34-44,511,5,1
34-44,512,5,1
34-44,513,5,2
34-44,514,5,2
34-44,515,5,1
34-44,516,5,1
34-44,517,5,1
34-44,518,5,1
34-44,519,4,1
34-44,520,5,1
34-44,521,5,2
34-44,522,4,1
34-44,523,5,2
34-44,524,5,1
34-44,525,5,2
34-44,527,5,1
34-44,528,5,1
34-44,529,5,2
34-44,531,5,1
34-44,532,5,1
34-44,533,5,1
34-44,534,5,1
34-44,535,5,1
34-44,536,5,2
34-44,537,5,1
34-44,538,5,2
34-44,539,5,1
34-44,540,5,1
34-44,541,5,1
34-44,542,5,1
34-44,543,5,1
34-44,544,4,1
34-44,546,5,1
34-44,547,5,1
34-44,548,4,1
34-44,549,5,1
34-44,550,5,1
34-44,551,5,1
34-44,552,5,1
34-44,553,5,1
34-44,554,4,2
34-44,555,5,1
34-44,556,5,3
34-44,558,5,1
34-44,559,3,3
34-44,560,3,3
34-44,561,4,2
34-44,562,5,1
34-44,563,4,2
34-44,564,4,1
34-44,565,5,2
34-44,566,2,2
34-44,567,3,3
34-44,568,5,2
34-44,569,4,1
34-44,570,4,2
34-44,571,4,2
34-44,574,5,1
34-44,575,5,2
34-44,577,4,1
34-44,580,4,1
34-44,581,5,3
34-44,583,4,2
34-44,585,5,1
34-44,586,5,1
34-44,587,5,1
34-44,588,5,1
34-44,589,5,1
34-44,590,5,1
34-44,592,5,1
34-44,593,5,1
34-44,594,5,1
34-44,595,5,1
34-44,596,5,2
34-44,597,5,1
34-44,598,3,3
34-44,599,5,1
34-44,600,4,2
34-44,602,5,3
34-44,603,5,1
34-44,605,5,1
34-44,606,4,1
34-44,608,5,1
34-44,609,4,2
34-44,610,5,1
34-44,611,5,1
34-44,612,4,1
34-44,613,5,2
34-44,614,3,1
34-44,615,5,2
34-44,616,5,1
34-44,617,4,3
34-44,618,5,1
34-44,619,3,2
34-44,621,5,2
34-44,626,4,2
34-44,627,5,1
34-44,628,5,2
34-44,630,2,2
34-44,631,5,1
34-44,632,2,2
34-44,633,2,2
34-44,635,5,3
34-44,637,4,1
34-44,638,4,1
34-44,639,4,1
34-44,640,5,1
34-44,641,1,1
34-44,642,2,2
34-44,645,4,4
34-44,647,5,1
34-44,648,5,1
34-44,649,3,3
34-44,650,5,1
34-44,652,3,3
34-44,653,5,1
34-44,656,5,1
34-44,657,3,3
34-44,659,5,2
34-44,661,5,1
34-44,662,5,1
34-44,663,5,1
34-44,665,5,1
34-44,666,3,3
34-44,667,4,1
34-44,668,5,3
34-44,669,5,4
34-44,670,5,1
34-44,671,5,1
34-44,673,5,1
34-44,674,5,1
34-44,678,5,1
34-44,680,5,1
34-44,681,5,3
34-44,682,5,4
34-44,685,4,1
34-44,687,2,2
34-44,688,4,1
34-44,691,5,1
34-44,692,3,1
34-44,694,5,1
34-44,695,5,2
34-44,696,5,3
34-44,697,5,1
34-44,700,5,1
34-44,702,5,4
34-44,703,3,2
34-44,704,4,1
34-44,705,4,3
34-44,706,1,1
34-44,707,5,1
34-44,708,5,1
34-44,709,5,1
34-44,710,4,1
34-44,711,5,1
34-44,714,5,1
34-44,715,5,2
34-44,716,4,1
34-44,718,5,2
34-44,719,5,1
34-44,720,5,1
34-44,722,4,2
34-44,724,5,1
34-44,725,5,1
34-44,726,3,3
34-44,728,5,2
34-44,729,4,2
34-44,731,5,2
34-44,733,5,1
34-44,735,5,1
34-44,736,5,1
34-44,737,4,1
34-44,741,5,1
34-44,742,4,1
34-44,743,5,1
34-44,744,3,3
34-44,745,5,1
34-44,746,5,3
34-44,747,4,1
34-44,748,5,2
34-44,749,4,4
34-44,750,5,1
34-44,751,4,2
34-44,753,4,2
34-44,754,5,2
34-44,756,4,4
34-44,759,5,3
34-44,760,5,1
34-44,761,5,1
34-44,762,4,1
34-44,764,5,1
34-44,765,5,1
34-44,766,5,2
34-44,767,4,2
34-44,769,3,3
34-44,771,3,2
34-44,775,5,5
34-44,778,5,1
34-44,779,3,1
34-44,780,5,1
34-44,781,5,1
34-44,782,5,1
34-44,783,5,1
34-44,784,5,1
34-44,785,5,1
34-44,786,5,1
34-44,788,5,1
34-44,793,3,1
34-44,798,4,1
34-44,799,5,1
34-44,800,5,1
34-44,801,5,1
34-44,802,5,1
34-44,803,5,2
34-44,804,5,1
34-44,805,5,1
34-44,806,4,1
34-44,807,4,2
34-44,808,5,1
34-44,809,4,1
34-44,810,3,1
34-44,811,5,5
34-44,813,5,1
34-44,815,3,1
34-44,818,4,1
34-44,824,5,3
34-44,827,3,3
34-44,828,4,1
34-44,829,4,1
34-44,830,5,1
34-44,831,4,3
34-44,832,5,1
34-44,833,4,1
34-44,834,1,1
34-44,835,5,1
34-44,836,4,1
34-44,837,5,1
34-44,838,5,1
34-44,839,4,1
34-44,840,4,1
34-44,841,4,4
34-44,842,5,1
34-44,844,4,3
34-44,846,4,1
34-44,847,3,3
34-44,848,5,1
34-44,849,5,1
34-44,850,5,2
34-44,851,5,1
34-44,852,5,1
34-44,854,5,1
34-44,858,5,1
34-44,861,5,1
34-44,862,4,4
34-44,865,2,2
34-44,866,5,1
34-44,867,4,1
34-44,869,4,2
34-44,870,4,1
34-44,875,5,1
34-44,876,4,1
34-44,877,4,2
34-44,879,5,1
34-44,880,4,1
34-44,881,4,1
34-44,882,4,1
34-44,885,5,1
34-44,886,4,1
34-44,888,5,1
34-44,889,2,2
34-44,891,5,1
34-44,892,5,3
34-44,893,5,2
34-44,896,5,1
34-44,897,5,2
34-44,898,5,1
34-44,899,5,1
34-44,900,5,1
34-44,901,5,1
34-44,902,5,1
34-44,903,5,2
34-44,904,5,2
34-44,905,5,2
34-44,906,5,1
34-44,907,5,1
34-44,908,5,1
34-44,909,5,1
34-44,910,5,1
34-44,911,5,2
34-44,912,5,1
34-44,913,5,2
34-44,914,5,1
34-44,915,5,3
34-44,916,5,2
34-44,917,5,2
34-44,918,5,1
34-44,919,5,1
34-44,920,5,1
34-44,921,5,1
34-44,922,5,3
34-44,923,5,1
34-44,924,5,1
34-44,926,5,2
34-44,927,5,1
34-44,928,5,2
34-44,929,5,3
34-44,930,5,2
34-44,931,5,1
34-44,932,5,1
34-44,933,5,3
34-44,934,5,2
34-44,935,5,1
34-44,936,5,3
34-44,937,5,2
34-44,938,5,1
34-44,940,5,1
34-44,941,5,2
34-44,942,5,3
34-44,943,5,2
34-44,944,5,1
34-44,945,5,1
34-44,946,5,1
34-44,947,5,3
34-44,948,5,1
34-44,949,5,3
34-44,950,5,2
34-44,951,5,2
34-44,952,5,2
34-44,953,5,1
34-44,954,5,3
34-44,955,5,2
34-44,956,5,2
34-44,957,5,1
34-44,958,4,4
34-44,959,5,1
34-44,960,5,3
34-44,961,5,3
34-44,962,5,4
34-44,963,5,3
34-44,964,4,2
34-44,965,5,3
34-44,966,4,4
34-44,967,4,2
34-44,968,5,1
34-44,969,5,1
34-44,970,5,2
34-44,971,5,1
34-44,972,2,2
34-44,973,5,3
34-44,974,4,3
34-44,976,4,2
34-44,978,5,2
34-44,980,3,3
34-44,981,5,1
34-44,982,5,3
34-44,984,4,1
34-44,986,5,1
34-44,987,4,2
34-44,988,5,2
34-44,990,4,1
34-44,991,5,1
34-44,992,4,1
34-44,993,3,3
34-44,994,5,1
34-44,996,5,1
34-44,997,5,2
34-44,998,5,1
34-44,999,5,2
34-44,1000,4,4
34-44,1002,4,4
34-44,1003,5,1
34-44,1004,5,1
34-44,1005,5,1
34-44,1006,5,1
34-44,1007,5,1
34-44,1008,5,2
34-44,1009,5,1
34-44,1010,5,1
34-44,1011,5,1
34-44,1012,5,2
34-44,1013,5,1
34-44,1014,5,1
34-44,1015,5,1
34-44,1016,5,1
34-44,1017,5,1
34-44,1018,5,1
34-44,1019,5,1
34-44,1020,5,1
34-44,1021,5,1
34-44,1022,5,1
34-44,1023,5,1
34-44,1024,5,2
34-44,1025,5,2
34-44,1026,5,5
34-44,1027,5,1
34-44,1028,5,1
34-44,1029,5,1
34-44,1030,5,1
34-44,1031,5,1
34-44,1032,5,1
34-44,1033,5,1
34-44,1034,5,1
34-44,1035,5,1
34-44,1036,5,1
34-44,1037,5,1
34-44,1039,3,3
34-44,1040,4,2
34-44,1041,5,1
34-44,1042,5,1
34-44,1043,4,1
34-44,1044,4,1
34-44,1046,5,1
34-44,1047,5,1
34-44,1049,5,1
34-44,1050,5,1
34-44,1051,5,1
34-44,1053,3,1
34-44,1054,5,1
34-44,1055,4,2
34-44,1056,5,2
34-44,1057,5,2
34-44,1058,5,1
34-44,1059,5,1
34-44,1060,5,1
34-44,1061,5,2
34-44,1062,2,2
34-44,1063,4,2
34-44,1064,5,1
34-44,1066,5,1
34-44,1067,4,1
34-44,1068,5,3
34-44,1069,5,3
34-44,1071,2,2
34-44,1073,5,1
34-44,1076,5,4
34-44,1077,5,1
34-44,1078,5,1
34-44,1079,5,1
34-44,1080,5,1
34-44,1081,5,2
34-44,1082,5,2
34-44,1083,5,2
34-44,1084,5,2
34-44,1085,5,2
34-44,1086,5,2
34-44,1087,4,2
34-44,1088,5,1
34-44,1089,5,1
34-44,1090,5,1
34-44,1091,5,1
34-44,1092,5,1
34-44,1093,5,1
34-44,1094,5,1
34-44,1095,5,1
34-44,1096,5,1
34-44,1097,5,1
34-44,1099,5,2
34-44,1100,5,1
34-44,1101,5,1
34-44,1102,2,2
34-44,1103,5,1
34-44,1104,5,2
34-44,1105,4,1
34-44,1107,1,1
34-44,1111,5,2
34-44,1112,5,3
34-44,1113,5,1
34-44,1114,4,3
34-44,1116,5,3
34-44,1117,5,2
34-44,1119,4,2
34-44,1120,5,1
34-44,1123,5,1
34-44,1124,5,1
34-44,1125,5,1
34-44,1126,5,1
34-44,1127,5,1
34-44,1128,5,1
34-44,1129,5,1
34-44,1130,5,1
34-44,1131,5,1
34-44,1132,5,2
34-44,1134,3,3
34-44,1135,5,1
34-44,1136,5,1
34-44,1138,5,3
34-44,1144,5,4
34-44,1147,5,3
34-44,1148,5,1
34-44,1150,5,1
34-44,1151,5,1
34-44,1152,4,3
34-44,1153,4,4
34-44,1154,4,3
34-44,1160,3,3
34-44,1161,5,1
34-44,1162,4,1
34-44,1163,5,1
34-44,1164,1,1
34-44,1167,4,1
34-44,1168,2,1
34-44,1169,4,1
34-44,1170,2,1
34-44,1171,5,2
34-44,1172,5,1
34-44,1173,5,1
34-44,1175,5,2
34-44,1176,5,1
34-44,1177,5,2
34-44,1178,5,3
34-44,1179,5,1
34-44,1180,5,2
34-44,1181,3,3
34-44,1183,5,1
34-44,1184,5,2
34-44,1185,5,1
34-44,1186,5,1
34-44,1187,5,2
34-44,1188,5,1
34-44,1189,5,2
34-44,1190,5,1
34-44,1191,5,1
34-44,1192,5,2
34-44,1193,5,1
34-44,1194,5,1
34-44,1196,5,1
34-44,1197,5,1
34-44,1198,5,1
34-44,1199,5,1
34-44,1200,5,1
34-44,1201,5,1
34-44,1202,5,3
34-44,1203,5,1
34-44,1204,5,1
34-44,1205,5,1
34-44,1206,5,1
34-44,1207,5,1
34-44,1208,5,1
34-44,1209,5,2
34-44,1210,5,1
34-44,1211,5,1
34-44,1212,5,2
34-44,1213,5,1
34-44,1214,5,1
34-44,1215,5,1
34-44,1216,5,2
34-44,1217,5,2
34-44,1218,5,2
34-44,1219,5,1
34-44,1220,5,1
34-44,1221,5,1
34-44,1222,5,1
34-44,1223,5,3
34-44,1224,5,1
34-44,1225,5,1
34-44,1226,5,1
34-44,1227,5,2
34-44,1228,5,2
34-44,1230,5,1
34-44,1231,5,1
34-44,1232,5,1
34-44,1233,5,1
34-44,1234,5,2
34-44,1235,5,1
34-44,1236,5,3
34-44,1237,5,1
34-44,1238,5,2
34-44,1240,5,1
34-44,1241,5,1
34-44,1242,5,2
34-44,1243,5,1
34-44,1244,5,1
34-44,1245,5,1
34-44,1246,5,1
34-44,1247,5,1
34-44,1248,5,2
34-44,1249,5,1
34-44,1250,5,1
34-44,1251,5,1
34-44,1252,5,1
34-44,1253,5,1
34-44,1254,5,2
34-44,1255,4,2
34-44,1256,5,1
34-44,1257,5,1
34-44,1258,5,1
34-44,1259,5,2
34-44,1260,5,2
34-44,1261,5,1
34-44,1262,5,3
34-44,1263,5,1
34-44,1264,5,2
34-44,1265,5,1
34-44,1266,5,1
34-44,1267,5,2
34-44,1268,5,1
34-44,1269,5,2
34-44,1270,5,1
34-44,1271,5,1
34-44,1272,5,2
34-44,1273,5,2
34-44,1274,5,1
34-44,1275,5,1
34-44,1276,5,1
34-44,1277,5,1
34-44,1278,5,2
34-44,1279,5,1
34-44,1280,5,3
34-44,1281,5,2
34-44,1282,5,1
34-44,1283,5,2
34-44,1284,5,2
34-44,1285,5,1
34-44,1286,5,1
34-44,1287,5,1
34-44,1288,5,1
34-44,1289,5,1
34-44,1290,5,1
34-44,1291,5,2
34-44,1292,5,1
34-44,1293,5,1
34-44,1294,5,1
34-44,1295,5,1
34-44,1296,5,1
34-44,1297,5,1
34-44,1298,5,1
34-44,1299,5,2
34-44,1300,5,1
34-44,1301,5,1
34-44,1302,5,1
34-44,1303,5,3
34-44,1304,5,2
34-44,1305,5,2
34-44,1306,5,1
34-44,1307,5,1
34-44,1310,5,1
34-44,1311,1,1
34-44,1312,4,3
34-44,1317,4,1
34-44,1320,5,1
34-44,1321,5,2
34-44,1322,3,1
34-44,1323,2,1
34-44,1324,3,1
34-44,1325,2,1
34-44,1326,4,1
34-44,1327,5,1
34-44,1328,3,1
34-44,1329,3,2
34-44,1330,5,1
34-44,1331,4,1
34-44,1332,5,1
34-44,1333,5,1
34-44,1334,5,1
34-44,1335,2,1
34-44,1336,4,1
34-44,1337,5,2
34-44,1339,5,1
34-44,1340,5,2
34-44,1341,4,1
34-44,1342,5,1
34-44,1343,5,1
34-44,1344,5,1
34-44,1345,5,1
